full_text,Label,predicted_label
"['tubuhku', 'bergetar', 'jantungku', 'berdebar', 'kukira', 'aku', 'belom', 'makan', 'ternyata', 'uangku', 'habis']",NoBully,NoBully
"['ls', 'tai', 'monyet']",NoBully,NoBully
"['monyet', 'emg', 'bole', 'semoody', 'ini']",NoBully,NoBully
"['gua', 'beneran', 'gamau', 'jauh', 'jauh', 'dari', 'dia', 'tiap', 'menit', 'ngecekin', 'dia', 'ada', 'disekitar', 'gua', 'atau', 'engga', 'kayak', 'lu', 'siapa', 'anjir', 'jias', 'sadar', 'monyet']",NoBully,NoBully
"['skwkwkwk', 'monyet', 'kan', 'gua', 'bingung', 'nanti', 'sookai', 'dm', 'taro', 'mana']",NoBully,NoBully
"['soalny', 'gw', 'aneh', 'bgt', 'aja', 'liat', 'org', 'yg', 'bener', 'rajin', 'likein', 'sg', 'pdhl', 'hari', 'kaga', 'berinteraksi', 'tuh', 'okelah', 'itu', 'hak', 'lu', 'tp', 'lama', 'dongkol', 'jg', 'gksih', 'kayak', 'ganggu', 'bgt', 'monyet', 'aplgi', 'lawan', 'jenis', 'trs', 'strangers', '馃檮馃檮馃檮', 'no', 'offense']",NoBully,NoBully
"['monyet', 'capek', 'tarik', 'ulur', 'dikira', 'lomba', 'tarik', 'tambang', 'apa', 'ini']",NoBully,NoBully
"['kok', 'ngeblur', 'monyet']",NoBully,NoBully
"['tp', 'aku', 'dah', 'dijemput', 'monyet']",NoBully,NoBully
"['nct', 'siapa', 'yang', 'kemaren', 'dah', 'janji', 'mau', 'bantuin', 'yangyang', 'suara', 'monyet', 'di', 'zo', 'beneran', 'dilakuin', 'ga', 'yaa馃槀馃槀馃槶']",NoBully,NoBully
"['monyet', 'emang', 'boleh', 'langsung', 'se', 'love', 'talk', 'ini', 'kelar', 'its', 'only', 'me', '馃槶馃槶']",NoBully,NoBully
"['ajg', 'gw', 'sakit', 'hati', 'bgt', 'cok', 'kopisoe', 'glc', 'tutup', 'monyet', 'adanya', 'di', 'dkt', 'superindo']",NoBully,NoBully
"['muka', 'nya', 'pliss馃槶馃槶', 'kaya', 'monyet', 'banget', 'ga', 'kuaddddd馃槶馃槶馃槶']",Bully,Bully
"['sama', 'monyet', 'kau', 'lah', 'monyet', 'terbaik', 'gua']",NoBully,NoBully
"['kok', 'gaada', 'satupun', 'kabar', 'baik', 'tiap', 'gw', 'buka', 'wa', 'monyet']",NoBully,NoBully
"['monyet', 'tl', 'gua', 'pada', 'pamer', 'papasan', 'sm', 'johnny', 'doy', 'renjun', 'aaaaaaargggh']",NoBully,NoBully
"['aku', 'tidak', 'handal', 'dalam', 'menjinakan', 'monyet', 'tau']",NoBully,NoBully
"['gak', 'wkwkwkwk', 'temen', 'gw', 'di', 'sklh', 'pd', 'bahas', 'ggs', 'gw', 'doang', 'yg', 'plongaplongo', 'kek', 'monyet']",NoBully,NoBully
"['benci', 'bgt', 'monyet', 'make', 'ht', 'buat', 'ginian', 'ya', 'allah', 'mau', 'berkata', 'kasar', 'bgt']",NoBully,NoBully
"['wkowkwok', 'monyet', 'ke']",NoBully,NoBully
"['monyet', 'yg', 'strip', 'strip', 'lucu', 'bgt']",NoBully,NoBully
"['viral', 'baru', 'klarifikasi', 'loe', 'monyet', 'kelakuan', 'lu', 'katro']",Bully,Bully
"['nunggu', 'dmd', 'promosi', 'kya', 'nungguin', 'lairan', 'monyet', 'haaaaaseketika', 'liburan', 'ku', 'ambayarrrrrrnu虏', 'sayang', 'banyak虏馃グ馃グ馃グ馃グ馃グ馃グ']",NoBully,NoBully
"['sekarang', 'h', 'aja', 'grabak', 'grubuk', 'asu', 'gue', 'udh', 'ngmng', 'dri', 'rabu', 'malah', 'diem', 'aja', 'monyet', 'emg', 'yg', 'tugasnya', 'banyak', 'lu', 'doang', 'apa', 'si', 'anjg', 'minimal', 'ya', 'kasi', 'kabarnya', 'jangan', 'cma', 'diread', 'doang']",NoBully,NoBully
"['dikancani', 'monyet', 'kan馃ぃ馃槶']",NoBully,NoBully
"['anjing', 'sp', 'yang', 'nulis', 'ini', 'kok', 'sedih', 'banget', 'monyet', 'aku', 'nangis', 'pagi', 'pagi', 'begini', '馃槶馃槶馃槶']",NoBully,NoBully
"['pagi', 'pagi', 'dj', 'dibikin', 'badmood', 'monyet']",NoBully,NoBully
"['najis', 'selingkuh', 'selingkuh', 'monyet', 'kaga', 'kudu', 'ada', 'alesan']",NoBully,NoBully
"['nih', 'aplikasi', 'ribet', 'bgt', 'monyet', 'timbang', 'ganti', 'display', 'name', 'doang', 'aje', 'kudu', 'authentication']",NoBully,NoBully
"['pernah', 'g', 'c', 'law', 'cinta', 'beut', 'sama', 'cowo', 'law', 'gdwysjshsh', 'salting', 'bgt', 'gue', 'monyet', 'apip馃槶']",NoBully,NoBully
"['elu', 'yang', 'sering', 'nolak', 'kalo', 'gw', 'ajak', 'monyet']",NoBully,NoBully
"['tunggu', 'tunggu', 'ada', 'kesalah', 'fahaman', 'ini', 'deck']",NoBully,NoBully
"['ngelonteh', 'dulu', 'deck']",NoBully,NoBully
"['itu', 'gambarnya', 'monyet', 'bjirr馃様馃憡']",NoBully,NoBully
"['pala', 'gua', 'sakit', 'bet', 'dah', 'monyet']",NoBully,NoBully
"['demi', 'yg', 'namanya', 'engagementrasain', 'lu', 'monyet']",NoBully,NoBully
"['monyet', 'mau', 'nikah', 'sama', 'ethan', 'aja', '馃槱']",NoBully,NoBully
"['monyet', 'jangan', 'tag', 'tbtb', 'gua', 'suspen', 'gua', 'giveaway', 'akun', 'lu']",NoBully,NoBully
"['monyet', 'ketawa', 'banget', 'maaaf馃槶']",NoBully,NoBully
"['ini', 'anak', 'kelas', 'gue', 'ga', 'jelas', 'begete', 'anjg', 'kmren', 'udh', 'janji', 'buat', 'nonton', 'bareng', 'film', 'yg', 'buat', 'drama', 'performance', 'nnti', 'eh', 'kaga', 'jadi', 'sampe', 'skrg', 'gajelas', 'monyet']",NoBully,NoBully
"['nyesel', 'tp', 'ky', 'ya', 'udh', 'gt', 'loh', 'ky', 'let', 'it', 'flow', 'tp', 'gamau', 'kaya', 'malu', 'tp', 'kaya', 'monyet', 'gue', 'harus', 'ngelakuin', 'ini']",NoBully,NoBully
"['jaekyung', 'anjg', 'lu', 'bisa', 'nya', 'gituan', 'sama', 'kim', 'dan', 'di', 'depan', 'heesung', 'asu馃槶', 'kim', 'dan', 'gue', 'monyet']",NoBully,NoBully
"['fauji', 'kuntul', '馃ぃ馃ぃ馃ぃ', 'taik', 'monyet', 'drun', 'kadrun', 'guoblock', '馃ぃ馃ぃ馃ぃ', 'pake', 'lagak', 'mau', 'belain', 'daerah', 'lain', 'yg', 'jauh', 'padahal', 'daerahnya', 'sendiri', 'di', 'bilang', 'daerah', 'yg', 'di', 'huni', 'oleh', 'para', 'monyet', 'dan', 'beruk', 'serta', 'jin', 'goblock', 'tapi', 'ente', 'diam', 'aja', 'panglima', 'dobbol', '馃ぃ馃ぃ馃ぃ']",NoBully,NoBully
"['monyet', 'refleks', 'ngakak', '馃槶馃槶馃槶']",NoBully,NoBully
"['monyet', 'typing', 'lo', 'jleg', 'bbgt', 'kontol']",NoBully,NoBully
"['kalo', 'gini', 'terus', 'ak', 'yh', 'cape', 'juga', 'monyet']",NoBully,NoBully
"['gue', 'emg', 'niatnya', 'mau', 'balik', 'minggu', 'sekali', 'biar', 'ga', 'canggung', 'sm', 'adek', 'gue', 'trs', 'juga', 'ngelepas', 'kangen', 'kasian', 'si', 'bungsu', 'kesepian', 'bgt', 'pasti', 'kakaknya', 'pd', 'sekolah', 'skrng', 'minggu', 'ke', 'niatnya', 'mau', 'balik', 'tp', 'malah', 'co', 'sopi', 'cod', 'monyet', 'mana', 'datengnya', 'antara', 'besokminggu', 'lagi馃槧馃憥']",NoBully,NoBully
"['demi', 'allah', 'stop', 'kek', 'lu', 'pada', 'monyet', 'ganggu', 'bgt', 'udh', 'x']",NoBully,NoBully
"['monyet', 'lebih', 'bulan', 'tamatnya馃檮馃']",NoBully,NoBully
"['monyet', 'sendal', 'gua', 'ilang']",NoBully,NoBully
"['gue', 'mau', 'iri', 'ya', 'monyet', 'tapi', 'gajadi']",NoBully,NoBully
"['lu', 'duluan', 'monyet']",NoBully,Bully
"['ajg', 'muak', 'bgt', 'nih', 'monyet', 'gw', 'jatuh', 'cinta', 'cm', 'dpt', 'jatuh', 'nya', 'doang', 'cintanya', 'nggabuang', 'waktu', 'gw', 'effort', 'ke', 'cowo', 'brengsex', 'kyk', 'lu', 'yg', 'so', 'kecakepan', 'buset', 'mikir', 'dikit', 'lah', 'lama', 'cape', 'gblok', 'disepelein', 'mulu', 'punya', 'tapi', 'kaya', 'gapunya', 'egk', 'slmanya', 'gw', 'luluh', 'gblog', 'inget馃槨馃槫']",NoBully,NoBully
"['pengen', 'baca', 'au', 'tapi', 'malah', 'ga', 'bisa', 'liat', 'threadnya', 'elon', 'beneran', 'macem', 'monyet', 'lah', 'kalo', 'gini', '馃槶']",NoBully,NoBully
"['monyet', 'itu', 'gua', 'sakit']",NoBully,NoBully
"['monyet', 'dri', 'tdi', 'kga', 'bnr', '馃槶馃槶']",NoBully,NoBully
"['sarap', 'pandesal']",NoBully,NoBully
"['lebih', 'parah', 'lagi', 'negara', 'sepiteng', 'totalitas', 'menzalimi', 'warga', 'dalam', 'segala', 'hal', 'amp', 'dg', 'segala', 'caraðÿÿðÿðÿðÿðÿ', 'ngumat', 'idiot', 'sinting', 'penyembah', 'hahbabi', 'sarap', 'sangit', 'sudah', 'tahun', 'lebih', 'sampe', 'mampus', 'musnah', 'tetap', 'berdamai', 'dg', 'kebusukan', 'total', 'ðÿsetan', 'ðÿiblis', 'ðÿdajjalðÿïâšðÿðÿðÿðÿâ', 'ïðÿðÿœšðÿ']",Bully,Bully
"['emang', 'sarap', 'tuh', 'ga', 'tanggung', 'jawab']",NoBully,NoBully
"['muka', 'ama', 'review', 'makanan', 'apa', 'hubungannya', 'bjir', 'sarap', 'nih', 'orang']",Bully,Bully
"['sarap', 'char']",NoBully,NoBully
"['sarap', 'ah', 'diteangan', 'hese']",NoBully,NoBully
"['sarap', 'xonam', 'li', 'rekðÿ']",NoBully,NoBully
"['ganteng', 'ganteng', 'sarap']",NoBully,NoBully
"['sarap', 'ma', 'ratio', 'nu', 'ðÿ']",NoBully,NoBully
"['sarap', 'dedehin']",NoBully,NoBully
"['tp', 'kenapa', 'elu', 'ngatain', 'w', 'sarap', 'sie', 'padahal', 'w', 'klesi', 'ðÿâðÿ']",NoBully,NoBully
"['sarap', 'khoni', 'celta', 'rek']",NoBully,NoBully
"['sarap', 'sa', 'pandinig', 'version', 'ni', 'bam', 'ng', 'raining', 'in', 'mnl', 'ðÿðÿðÿðÿž']",NoBully,NoBully
"['sarap', 'nyu', 'ah']",NoBully,NoBully
"['huehueuueyeueheuheuehuehuehueheue', 'ðÿµðÿµðÿµðÿµ', 'sarap', 'sa', 'ears']",NoBully,NoBully
"['sarap', 'katukan', 'ng', 'ganyan']",NoBully,NoBully
"['sarap', 'sen']",NoBully,NoBully
"['sarap', 'emg']",Bully,NoBully
"['sarap', 'mane', 'dma', 'tiit', 'sakh']",NoBully,NoBully
"['kesialan', 'warga', 'yg', 'meridhoi', 'negara', 'sepiteng', 'bikinan', 'parah', 'hahbabi', 'sarap', 'sangit', 'akan', 'berlanjut', 'abadi', 'di', 'sepiteng', 'kerak', 'jahannam', 'apalagi', 'patuh', 'taat', 'ikut', 'hahbabi', 'menganut', 'demoncrazy', 'malah', 'makin', 'terjamin', 'akan', 'jadi', 'warga', 'abadi', 'sepiteng', 'kerak', 'jahannamðÿðÿðÿðÿïðÿðÿ']",Bully,Bully
"['ya', 'allah', 'makin', 'gedeg', 'aja', 'gw', 'sama', 'yang', 'bikin', 'bencana', 'ini', 'sarap', 'lu', 'bikin', 'foto', 'prewed', 'malah', 'ngerusak', 'alam']",Bully,Bully
"['sarap', 'nun', 'ah', 'pasok', 'ulit', 'hunks', 'f', 'zoom', 'jakol']",NoBully,NoBully
"['sarap', 'puta']",NoBully,NoBully
"['sarap', 'tirisin']",NoBully,NoBully
"['banci', 'nganggur', 'hatersnya', 'agnezmo', 'sm', 'perawan', 'tua', 'imigran', 'gelap', 'asal', 'guangzhou', 'pada', 'kayak', 'org', 'sarap', 'ðÿðÿðÿ', 'agnezmo', 'yg', 'manggung', 'mereka', 'yg', 'obses', 'giling', 'deh', 'ðÿðÿðÿ', 'kocak', 'ðÿðÿðÿ']",NoBully,NoBully
"['sarap', 'robi']",NoBully,NoBully
"['wong', 'edanmalah', 'disuruh', 'buktikan', 'teologis', 'fix', 'sarap']",NoBully,NoBully
"['ini', 'sertifikat', 'bisa', 'bantuin', 'aing', 'masuk', 'unpad', 'gak', 'ya', 'btw', 'raja', 'sarap', 'udh', 'tau', 'deptil', 'malah', 'ngebut']",NoBully,NoBully
"['sarap', 'didian']",NoBully,NoBully
"['sohe', 'at', 'anton', 'sarap', 'ibulsa']",NoBully,NoBully
"['sarap', 'mamatai', 'lang']",NoBully,NoBully
"['ini', 'kalo', 'sampe', 'next', 'week', 'pioli', 'pake', 'taktik', 'ama', 'formasi', 'ampas', 'ini', 'lagi', 'sarap', 'sih', 'fix']",NoBully,NoBully
"['sarap', 'manghambalos']",NoBully,NoBully
"['hm', 'sarap', 'sa', 'eyes', 'thanks', 'po', 'uwu']",NoBully,NoBully
"['kayaknya', 'urg', 'kalo', 'naksir', 'orang', 'emang', 'suka', 'jadi', 'bloon', 'waktu', 'itu', 'pernah', 'first', 'date', 'sendal', 'lepas', 'sebelah', 'terus', 'sekarang', 'beginian', 'kan', 'sarap', 'anying']",Bully,Bully
"['den', 'bokep', 'ternyata', 'didukung', 'oleh', 'buzzer', 'tukang', 'fitnah', 'dan', 'tukang', 'hoax', 'si']",NoBully,NoBully
"['dulu', 'satu', 'jalur', 'garagara', 'honor', 'ngebuzzernya', 'kurang', 'akhirnya', 'pecah', 'kongsi']",NoBully,NoBully
"['opini', 'gblk', 'manusia', 'tertolol', 'adalah', 'ketika', 'lu', 'ngatain', 'caper', 'sus', 'member', 'yg', 'udh', 'di', 'anggap', 'do', 'teman', 'seumur', 'hidup', 'masih', 'ingat', 'bgt', 'gua', 'ada', 'yg', 'ngatain', 'member', 'gitu', 'sarap', 'emang']",Bully,Bully
"['semoga', 'anak', 'ini', 'tidak', 'doyan', 'bokep', 'seperti', 'bapaknya']",NoBully,NoBully
"['sarap', 'kurutin', 'ni', 'iya']",NoBully,NoBully
"['sarap', 'suntukin', 'eh']",NoBully,NoBully
"['beh', 'sarap', 'ibulsa', 'ni', 'sehun', 'ðÿ']",NoBully,NoBully
"['innalillahi', 'wainnailaihi', 'rojiun', 'semoga', 'para', 'korban', 'kecelakaan', 'bawen', 'husnul', 'khotimah']",NoBully,NoBully
"['mmbuat', 'sungai', 'sluruh', 'diindonesi', 'dtutup', 'kain', 'waringðÿðÿðÿðÿ']",NoBully,NoBully
"['sma', 'aja', 'kyak', 'luklo', 'ly', 'pergi', 'kepasartrus', 'lu', 'kebelet', 'berakn', 'ga', 'dpat', 'wcelu', 'jng', 'akan', 'gtuðÿðÿðÿ']",NoBully,NoBully
"['ang', 'sarap', 'ibulsa', 'ðÿðÿðÿ']",NoBully,NoBully
"['sarap', 'open', 'tenant', 'sejuta', 'wkkwkwkw']",NoBully,NoBully
"['ya', 'allah', 'takut', 'bgt', 'td', 'dpt', 'driver', 'sarap', 'ðÿ', 'astaghfirullah', 'si', 'bpk', 'nya', 'knp', 'dah', 'orgnya', 'kek', 'rada', 'sakit', 'jiwa', 'kok', 'msh', 'bs', 'nge', 'grab', 'ðÿ', 'takut', 'bgt', 'pas', 'turun', 'blg', 'makasih', 'sayang', 'ke', 'gw', 'ðÿðÿ', 'knp', 'sih', 'gak', 'ada', 'menu', 'blokir', 'driver', 'di', 'apk', 'grab', 'pdhl', 'butuh', 'bgt', 'buat', 'ngehindarin', 'hal', 'kyk', 'gini']",NoBully,NoBully
"['ini', 'woy', 'gila', 'bayangin', 'lu', 'berduaan', 'ama', 'mayat', 'di', 'dalem', 'pesawat', 'gmn', 'mau', 'kabur', 'bjir', 'mana', 'lu', 'dikira', 'gila', 'trs', 'diiket', 'didepan', 'mayat', 'persis', 'emg', 'sarapðÿðÿ']",NoBully,NoBully
"['udah', 'sarap', 'belum', 'cil']",NoBully,NoBully
"['sarap', 'di', 'lostkeun', 'kitu', 'anying']",NoBully,NoBully
"['sarap', 'sumpain']",NoBully,NoBully
"['sarap', 'lomi']",NoBully,NoBully
"['sarap', 'ibulsaðÿ']",NoBully,NoBully
"['sarap', 'nyan', 'keanu']",NoBully,NoBully
"['udah', 'malem', 'mah', 'dinner', 'knp', 'sarap']",NoBully,NoBully
"['sarif', 'sarap', 'dah', 'gt', 'aja']",NoBully,NoBully
"['sarap', 'donat', 'mau']",NoBully,NoBully
"['sarap', 'dlu', 'sa']",NoBully,NoBully
"['âœëâ', 'ððšððððšð', 'âšëšâšâ', 'cute', 'ni', 'bambam', 'sarap', 'gawing', 'keychain', 'ðÿ', 'bambam', 'solo', 'concert', 'in', 'mnl']",NoBully,NoBully
"['sarap', 'kurutin', 'ðÿ']",NoBully,NoBully
"['ha', 'sembarangan', 'nuduh', 'goblok', 'emang', 'si', 'sarap', 'punya', 'yg', 'buat', 'goblok', 'ðÿðÿðÿ']",Bully,Bully
"['sarap', 'dlu', 'teh']",NoBully,NoBully
"['mimpi', 'tolol', 'klub', 'miskin', 'minimal', 'bayar', 'lah', 'pemain', 'city', 'cancelo', 'dan', 'ferran']",Bully,Bully
"['tololsiapa', 'coba', 'ayo']",NoBully,NoBully
['bercyandaâbercyanda'],NoBully,NoBully
"['gebleg', 'knp', 'aing', 'mimpiin', 'brondong', 'tolol', 'bgt', 'manusia', 'ini']",NoBully,NoBully
"['ini', 'lebih', 'baik', 'dan', 'harganya', 'jelassehingga', 'bagi', 'orang', 'yg', 'akan', 'makan', 'bisa', 'mengetahui', 'harganya', 'dan', 'ga', 'takut', 'ditembakatau', 'jika', 'ada', 'kader', 'partai', 'yg', 'sok', 'tau', 'dan', 'memviralkan', 'warung', 'ini', 'maka', 'dia', 'kader', 'tolol', 'seperti', 'kasus', 'yg', 'pernah', 'ada', 'di', 'rest', 'area']",Bully,Bully
"['gak', 'usah', 'nunggu', 'uji', 'coba', 'dan', 'pembuktian', 'secara', 'hitungan', 'ekonomis', 'penumpang', 'juga', 'udah', 'keliatan', 'perbandingannya', 'dr', 'kemaren', 'udah', 'bnyk', 'pakar', 'yg', 'bicara', 'soal', 'ini', 'lha', 'objective', 'kcic', 'jg', 'gk', 'jelas', 'buang', 'duit', 'doang', 'proyek', 'tolol', 'atau', 'ngawur']",NoBully,NoBully
"['aku', 'pernah', 'di', 'rl', 'ketemu', 'cowok', 'kaya', 'gitu', 'ih', 'nangis', 'gw', 'mah', 'udah', 'dijauhin', 'tp', 'karena', 'kerjasama', 'di', 'tempat', 'ojt', 'hrs', 'komunikasi', 'gitu', 'tolol', 'cowoknya', 'dikira', 'bagus', 'apa', 'kaya', 'gitu', 'ðÿ', 'sampe', 'merinding', 'akhirnya', 'gw', 'sakit', 'utg', 'gw', 'keluar', 'duluan', 'gegara', 'sakit', 'ga', 'nyambung', 'sakitnya', 'tp', 'bisa', 'alasan']",Bully,Bully
"['taklid', 'buta', 'itu', 'adalah', 'yg', 'manggutâ', 'aja', 'saat', 'junjungannya', 'bilang', 'tegak', 'lurus', 'bersama', 'mukidi', 'melanjutkan', 'program', 'mukidi', 'tolol', 'banget', 'kan', 'tuh', 'buihnya', 'wowo']",NoBully,NoBully
"['bukan', 'masalah', 'percaya', 'rumor', 't', 'pi', 'tae', 'pasti', 'baklan', 'date', 'sama', 'cewek', 'ga', 'bakalan', 'sama', 'cowok', 'anjing', 'memang', 'mereka', 'yang', 'tolol', 'ngatain', 'tolol', 'bilang', 'tae', 'dating', 'women', 'tuh', 'langsung', 'pada', 'tantrum', 'jekicot', 'dating', 'bongo']",Bully,Bully
"['ini', 'bajingan', 'tolol', 'dongo', 'banget', 'emang', 'nya', 'di', 'dunia', 'ini', 'rocky', 'gerung', 'doang', 'contoh', 'ibu', 'kau', 'itu', 'kan', 'pelacur', 'kampung', 'kan', 'namanya', 'pelacur', 'kampung', 'banyakbukan', 'ibu', 'mu', 'doang', 'tul', 'gak', 'nyet']",Bully,Bully
"['muslim', 'orangâislam', 'ktpk', 'include', 'cebongkadrunpresidenmenterikoruptorpolitikus', 'dl', 'gmn', 'lo', 'bedakan', 'cebongkadrunmuslim', 'bottolol', 'mu', 'tampak', 'kan', 'ðÿðÿðÿ']",NoBully,NoBully
"['masaallah', 'amin', 'semoga', 'para', 'bajingan', 'tolol', 'sadar', 'ya']",Bully,Bully
"['intinya', 'sorry', 'udh', 'samasama', 'bikin', 'kecewa', 'wkwkwk', 'tolol', 'ah', 'bego']",NoBully,NoBully
"['pantes', 'aja', 'gampang', 'luluh', 'udah', 'naksir', 'duluan', 'dari', 'bocil', 'ðÿ', 'mungkin', 'kalo', 'lo', 'diselingkuhi', 'nantinya', 'bakal', 'ngasih', 'maaf', 'kali', 'ya', 'cinta', 'emang', 'bikin', 'tolol']",Bully,Bully
['tolol'],NoBully,Bully
"['ntar', 'ada', 'orang', 'yg', 'bunuh', 'lu', 'soalnya', 'kesel', 'krn', 'lu', 'tolol']",Bully,Bully
"['lah', 'emg', 'bayi', 'kerjaannya', 'nangis', 'bego', 'gimana', 'sih', 'lu', 'terus', 'lu', 'mau', 'dia', 'diem', 'trus', 'yang', 'ad', 'bisa', 'jdi', 'bayi', 'nya', 'bisu', 'tolol']",NoBully,NoBully
"['lagian', 'sistem', 'baru', 'anj', 'tolol', 'ribet', 'bgt', 'kntl', 'pake', 'nuker', 'segala']",NoBully,NoBully
"['jeh', 'tolol', 'mknya', 'kl', 'blm', 'siap', 'punya', 'anak', 'kontrol', 'tu', 'napsu', 'lu']",Bully,Bully
"['mama', 'gigi', 'tapi', 'versi', 'tukang', 'jualan', 'jamu']",NoBully,NoBully
"['twit', 'tolol', 'ðÿ', 'sejak', 'kapan', 'kepemimpinan', 'nasional', 'ditentukan', 'oleh', 'elitelit', 'politik']",NoBully,NoBully
"['tag', 'aja', 'akun', 'twitter', 'si', 'mbak', 'tolol', 'ini', 'kesini', 'ada', 'yg', 'tau']",NoBully,NoBully
"['gua', 'mutermuter', 'kayak', 'org', 'tolol', 'anjing', 'kayaknye', 'efek', 'earring', 'ðÿ']",NoBully,NoBully
"['nanti', 'ngemis', 'ngemis', 'minta', 'di', 'kasihanin', 'si', 'supir', 'truck', 'tolol']",NoBully,NoBully
"['ih', 'tolol', 'ngerepotin', 'aja']",NoBully,NoBully
"['wkwkwkwkw', 'akun', 'palsu', 'kalo', 'kalian', 'ketipu', 'sama', 'akun', 'ini', 'kalian', 'tolol', 'maksimal']",NoBully,NoBully
"['kadroen', 'sepertimu', 'mana', 'ada', 'pintarnya', 'yg', 'ada', 'goblok', 'permanen', 'dikitâ', 'bicara', 'hutang', 'mana', 'ada', 'negara', 'gak', 'hutang', 'hutang', 'selama', 'penggunaan', 'jelas', 'untuk', 'infrastruktur', 'produktip', 'amp', 'kemajuan', 'negara', 'apa', 'salahnya', 'terpenting', 'tdk', 'melanggar', 'u', 'jadi', 'orang', 'pinter', 'dikit', 'jangan', 'tolol', 'goblok']",Bully,Bully
"['wkwkwk', 'biarin', 'si', 'di', 'luar', 'fakta', 'permasalahannya', 'gmna', 'lucu', 'liat', 'orng', 'tolol', 'bgini']",Bully,Bully
"['maaf', 'ya', 'terpaksa', 'sy', 'sebut', 'kamu', 'itu', 'bodoh', 'amp', 'tolol', 'dikasih', 'kesempatan', 'hidup', 'utk', 'merubah', 'takdir', 'tapi', 'kau', 'nggak', 'mau', 'bagus', 'kamu', 'mati', 'saja', 'dulu', 'ketika', 'dilahirkan', 'toh', 'ketetapanmu', 'dilahirkan', 'dlm', 'keadaan', 'kafir']",Bully,Bully
"['banyak', 'pembenci', 'anies', 'yg', 'merendahkan', 'kampus', 'tetapi', 'pada', 'kenyataannya', 'dia', 'mati', 'matian', 'menyekolahkan', 'anaknya', 'ke', 'kampus', 'itulah', 'kemunafikan', 'yg', 'tolol']",NoBully,NoBully
"['kameramen', 'tolol']",Bully,Bully
"['kan', 'emng', 'definisi', 'tolol', 'ya', 'gituðÿðÿ']",NoBully,NoBully
"['samasy', 'dulu', 'juga', 'pendukung', 'pak', 'ps', 'tetapi', 'itu', 'dulu', 'dulu', 'pun', 'krn', 'ada', 'bang', 'sandinya', 'sekarang', 'mah', 'ogah', 'hidup', 'amin', 'âœšï']",NoBully,NoBully
"['ketika', 'pulau', 'rempang', 'sedang', 'berduka', 'kedua', 'orang', 'in', 'dan', 'kemana', 'aja', 'kok', 'hilang', 'bagaikan', 'di', 'telan', 'bumi', 'apa', 'udah', 'di', 'kubur', 'masih', 'ngepet', 'pindah', 'cari', 'sasaran', 'lain', 'untuk', 'bisnis', 'investorx', 'cobak', 'tanya', 'sama', 'bajingan', 'tolol', 'itu']",Bully,Bully
"['tuk', 'apa', 'gamonin', 'orang', 'tolol', 'ya', 'gak', 'bilang', 'sayang', 'tapi', 'gada', 'effort', 'sama', 'sekali', 'bisanya', 'ninggalin', 'doang', 'makan', 'tuh', 'sayang']",NoBully,NoBully
"['muka', 'nya', 'aja', 'keliatan', 'kek', 'orang', 'tolol']",Bully,Bully
['tolol'],Bully,Bully
"['lu', 'bilang', 'lagian', 'klo', 'bnr', 'apa', 'salah', 'tae', 'dating', 'sama', 'cewek', 'gw', 'jawab', 'ga', 'ada', 'yg', 'salah', 'dia', 'mau', 'dating', 'sm', 'siapa', 'aja', 'kalau', 'emg', 'dikonfirmasi', 'belajar', 'bahasa', 'indonesia', 'dan', 'analisis', 'kalimat', 'yg', 'bener', 'sebelum', 'ngatain', 'orang', 'lain', 'yg', 'tolol', 'malu']",NoBully,NoBully
['tolol'],Bully,Bully
"['mampus', 'dibully', 'tolol', 'sih']",Bully,Bully
"['manusia', 'manusia', 'tolol']",Bully,Bully
"['bulan', 'lagi', 'kamu', 'akan', 'tetap', 'dungu', 'dan', 'menyandang', 'gelar', 'bajingan', 'tolol', 'ðÿ']",Bully,Bully
['tolol'],Bully,Bully
"['ada', 'orang', 'tolol', 'ngatain', 'orang', 'lain', 'tolol', 'itu', 'konsepnya', 'gimana', 'ya']",NoBully,NoBully
"['inilah', 'knp', 'alasan', 'utk', 'jgn', 'biarkan', 'orang', 'bodohtololgoblok', 'berkembang', 'biak']",Bully,Bully
"['famplat', 'apaan', 'tolol']",Bully,Bully
['tolol'],Bully,Bully
"['tolol', 'bangsat', 'ðÿ']",Bully,Bully
"['ortu', 'lu', 'dientot', 'sama', 'anjq', 'kayanyalahirlah', 'lu', 'ini', 'yg', 'otak', 'nya', 'tolol']",Bully,Bully
"['dongo', 'cari', 'uang', 'halal', 'ngerti', 'gak', 'benar', 'bajingan', 'tolol', 'nih', 'orang']",Bully,Bully
"['terus', 'dna', 'presiden', 'yg', 'dulu', 'bukan', 'dna', 'nya', 'nabi', 'adam', 'apakah', 'nabi', 'adam', 'dr', 'jawa', 'juga', 'tolol']",NoBully,NoBully
"['pertanyaan', 'tolol', 'inimah']",NoBully,NoBully
"['lo', 'aja', 'ganti', 'klub', 'sana', 'pemain', 'cidera', 'orang', 'awal', 'musim', 'masalah', 'glazer', 'masalah', 'sancho', 'masalah', 'antony', 'mau', 'greenwood', 'tapi', 'malah', 'dipinjemin', 'gara', 'diprotes', 'sama', 'sjw', 'gausah', 'tolol', 'jadi', 'fans']",NoBully,NoBully
"['namanya', 'juga', 'orang', 'tolol']",Bully,Bully
